alpha,beta,sigsqr,mu0,usqr,wsqr,ximean,xisig,corr
-4.631808737278579,-0.1661015096236865,0.3204168756035599,0.2961296514139131,0.4619727181156723,0.050538273575630635,0.12108828985319109,0.8611976554142108,-0.24500572428550366
-4.543634999846255,-0.1497410952605322,0.23919426470288588,0.8184453308532318,0.4280541473471467,0.2720581014824391,0.22173826810133168,0.834503547877063,-0.24754929617195306
-4.57406380014239,-0.3746158314969116,0.2889778686637001,0.15329902789377722,0.4770322455984407,0.1571842729989603,0.0878052909851107,0.9163362097083759,-0.5381985544822736
-4.693715091537804,0.006036384750473633,0.19779952303543938,0.8215528562205361,0.8310924869738159,0.32010243173267017,0.005011627792344708,0.8511846828766526,0.011552051409089957
-4.670669440380028,-0.06779534200534099,0.4047606263651751,0.9323986457078942,1.0158454323254946,0.3009226974154876,0.16830188861770573,0.9112860188837898,-0.09665344399447362
-4.46645289988989,-0.021245181490303494,0.3139724312175994,0.6133889517140205,0.5346249596372755,0.3693419901947014,0.07792418318576838,0.8084253744461755,-0.03063731515830973
-4.5127291884396055,-0.3223158993800157,0.2556066979847752,0.06598496839292314,0.5643506731946304,0.20781767036854162,-0.05458312913440751,0.715733772961208,-0.4151227586177139
-4.746415269070979,-0.20510642294174153,0.2443246885518758,0.5944091533399966,0.8083106967288212,0.655472543679101,0.22040651265485106,0.8246419946334259,-0.32375525825729506
-4.5003702025839845,-0.13892979032100425,0.25577456382547326,0.6227141305806247,0.4259633556601652,1.215841300042068,0.16584608665954886,0.8560868727477757,-0.2289261585830657
-4.554378444229743,-0.21544108225220443,0.25604215428013327,-0.17076912241423414,0.3318735670244614,0.23736403229790418,0.027915367015287185,0.8755422090149736,-0.3492971411129202
-4.637764492215049,-0.1115265860270534,0.2257797739029496,0.18042797912172065,0.4555897517762654,0.42526519140595426,0.052458627381997996,0.9812287577299421,-0.22443134042792887
-4.555667377165902,-0.1757269782360771,0.33203323575758814,-0.413744104126439,0.301963947207208,0.0961567204498797,0.02218874816335284,0.9228359649511595,-0.27090717165970946
-4.563751935759283,-0.3097875296712056,0.2710402246243555,-0.26937736839224796,0.3214991212468674,0.7191742356069691,-0.02189594075279913,0.8486618586750876,-0.45077260129540314
-4.616113324605427,-0.08868775898402788,0.24638738817750294,0.2582814859388326,0.3094665330024016,0.20705816442297506,-0.03534002004314207,0.9627739056706166,-0.16952994334918217
-4.489409717479639,-0.19149277327194755,0.3007981195430942,-0.7821149220987522,0.99130520551665,0.10877260523954252,0.06768609267036405,1.0050504105575166,-0.3311199808993291
-4.524044057030817,0.06002699201064035,0.30055689503339206,0.31111626759302086,0.11062668400161603,0.07540718160625011,-0.10981085541087175,0.7351084597522505,0.08022919223266006
-4.6036008403423665,-0.14767881393705026,0.30811751353785444,0.15666186692101447,0.04874793903609507,0.07537320652875762,0.048211217983665976,0.8288727409717093,-0.2153460548432565
-4.633756185206883,-0.15645076741074232,0.25688371096756635,0.09410461783736312,0.13091505565899922,0.41415740571847415,-0.030614815485446596,0.7378570580907192,-0.22207489007291276
-4.5799055088151555,-0.22078491015121413,0.2880697369726837,-0.23337900915365434,0.4336575802172577,0.30002913417279126,0.004585526119245134,1.074788426373708,-0.4043650748411454
-4.595607236885895,0.025269305631146738,0.2167707598157755,0.3313720199733896,0.5922828518548383,0.11176504542223677,-0.12892457512170322,0.7776862218789291,0.04217070402200843
-4.545595697790166,-0.07284808802990216,0.18445151979629593,-0.08229968282614913,0.43481615188193606,0.20630408982125117,0.14160802890253485,0.9245667944495392,-0.1549313868849357
-4.54499430378699,-0.29824563010191246,0.2807170438439039,0.528205792322564,0.5636068929276583,0.2298461349190103,0.08096343297275443,0.688044774408784,-0.3611653470174663
-4.637197633582895,-0.17971452825180964,0.35910596154306623,-0.08177548792668551,0.07229865991520025,0.0436255923822928,0.11194118730669668,0.7750164182817109,-0.22639043568620618
-4.555022037880108,-0.11045797911799843,0.25097752321297667,0.18112841418626424,0.29205238150672785,0.05880460165173102,0.10491406208919077,0.934960440246343,-0.2018997406178087
-4.499205519036767,-0.22355167908630696,0.33628176125278936,-0.3132465692230865,0.16103955405342818,0.06436767782819211,0.06894455656184785,1.0109347521145666,-0.3631164333816204
-4.649663750291451,-0.3121326591449718,0.2884571138785712,-0.31344741102648954,0.11706719102071075,0.06124596475667834,-0.07682717884535582,0.8261139160814387,-0.4328098553558072
-4.5874914530114275,-0.2745150247465238,0.23799542617549146,0.0754092526382437,0.046821537972245815,0.09461337065324925,0.020896297702321057,0.866168605066966,-0.4381285781327387
-4.548817994187809,-0.17280443438168414,0.23636804146321114,0.1534209543873425,0.07110236916638886,0.09058323047538822,0.027347389299332864,0.896636991233314,-0.3036488355859474
-4.67067052915968,-0.24111117948797997,0.21465284306684182,0.13537728976742047,0.2488371556668506,0.02981411621036057,0.08407839777577125,0.8469136967510443,-0.4033102962458819
-4.558992347553949,-0.014917413906398336,0.3461389662798819,-0.5670290188565863,0.38442273370334046,0.4036691458799383,0.007761102364401196,0.9090576308827836,-0.023043284210952267
-4.578859640743687,-0.18547828160185478,0.38781409320520593,0.14348549022864282,0.11565687082649226,0.036140966966667104,0.010810991826835342,0.896092817610535,-0.2578651887144199
-4.473810031546524,-0.09058300256800039,0.2010927278687994,0.08130002139523428,0.40159036209175064,0.054910908309699726,-0.02891051711808154,0.7726157507107595,-0.15420072397048035
-4.599710571435327,-0.17044537140648913,0.29875891465205423,-0.19024530116040334,0.12426818067250252,0.07644808281220364,0.22200806551474356,0.9837430730687979,-0.29327628866629446
-4.63863100982068,-0.1288113902773258,0.24430632104737096,-0.14514498963512396,0.07172116317154768,0.022226310439015257,-0.2506960167912056,0.6334097992471127,-0.16286731071412858
-4.603069889904975,-0.1803095341349973,0.3090654432731615,0.034713019738898884,0.21770323705551947,0.04473605402723812,-0.07444717988535769,0.6774672409996966,-0.2146066633338426
-4.550633128060767,-0.2407099096193643,0.19765947090284458,0.12778181909240016,0.08892090009692842,0.06867891263534448,0.14215651683599945,0.8780934090785858,-0.4293650063289505
-4.65856938499116,-0.17227018643519776,0.26522585302004675,0.1124274185698451,0.29721417361929203,0.07596871796798343,-0.10168904676747752,0.8159609581854935,-0.2633108897161117
-4.609099171206824,-0.2087133725555353,0.2532631029308128,0.6931015449172003,0.3349812168412482,0.17471132742529255,-0.004200353006278468,0.6792998501110585,-0.271169496432575
-4.591938286677995,-0.1773126541923932,0.2762993848012693,0.0562195302661333,0.25756176918534046,0.10721668655559528,0.18577092002919104,0.9134241424992829,-0.2944606737621535
-4.6429653984522,-0.2503039549813881,0.29086902299228773,0.2798161438926195,0.23750950621355577,0.11544166636739406,0.05031462525715283,0.7915374940017482,-0.344827286317449
-4.4414067789762095,-0.18429406554729513,0.3058658749914311,-0.11264674936130582,0.2971348538805372,0.03675114367629329,0.03460782823988948,0.8341718623485667,-0.26781776663428397
-4.6431357677759095,-0.25161487311643843,0.3090063004380025,-0.7320597833698547,0.2743043908514261,0.04792979249259435,0.10640573731441039,0.9043587474973801,-0.3788371870978282
-4.542544953178032,-0.21415893645436826,0.22207072876350922,-0.07020000457603845,0.3835458057651649,0.06489729000720444,0.10825253094382475,1.0195998119543852,-0.42042159864048345
-4.530871286945504,-0.2997075066958029,0.3647017975538225,-0.220759596599473,0.1586612670078629,0.068591537881421,0.09039701295443744,0.9441253577851624,-0.4242873036347974
-4.521875666161261,-0.11187237288707229,0.25146658223465346,-0.03872093772564861,0.4185208112684273,0.0892242713370452,-0.17808433330204232,0.7154722133279815,-0.15762042228596335
-4.530060527638599,-0.26035400228118366,0.26852305304633983,-0.1613190897455208,0.22922656749839845,0.1170181593550221,0.12396464091687015,0.7984387529202507,-0.372316716471751
-4.4814437999977,-0.21361095076643158,0.27146819475523726,-0.3599628508023284,0.2703367202069846,0.023512654997944676,0.21514523117146342,0.871885106427141,-0.33659838157110394
-4.4935481780924516,-0.37265708437154793,0.3284152437246926,-0.18393520288102516,0.19912898282965627,0.024470805025331603,0.1800102378592921,0.8493259779113826,-0.4834612690135437
-4.603064282617077,-0.23862641673692198,0.3367709107567407,-0.26989786917861086,0.15227177441020504,0.05254017293346823,0.018369043935522494,0.8512568294901514,-0.33038010603283596
-4.5758705980035765,-0.18762569600402826,0.25068256811802303,-0.576836107155654,0.26319138939062797,0.1178151472809225,-0.08437593097447062,0.8591099635427195,-0.30645298163725754
-4.618877943462123,-0.22088086190314543,0.32881374393001045,0.2554154092621376,0.6755124622205273,0.06262168052718337,-0.09602644070340571,0.9367555290271024,-0.3394151894349244
-4.537013005254388,-0.16618532161629862,0.22120219823948867,0.2620340939638557,0.4380705386094168,0.15632163556278575,0.053559761659451255,0.9264046760514852,-0.3110965521931728
-4.5538930886764035,-0.2400036343229658,0.3461737411896716,-0.619674019510193,0.255694948031277,0.07819613452143566,0.21560615524493457,0.8724849683016114,-0.33529823288935257
-4.640936123108375,-0.28790494608155726,0.23829290804839096,-0.4483809794064796,0.2535722340357778,0.13165299949260525,-0.0055227299207933345,0.8063961952044324,-0.4294990106603799
-4.664138076767612,-0.2160369482109976,0.3174014811737058,-0.4914227434402607,0.2119416743382644,0.14496578876859142,0.06189982192974461,0.7543360443814275,-0.27786869471897757
-4.473061960027112,-0.0650456317677186,0.21810458420039283,-0.4422269959559737,0.18882875368419313,0.22336208853854903,0.15405846794125322,0.9953289664069747,-0.13731528174735327
-4.625251222432643,-0.2274651006664241,0.41143089085972673,0.27664778994838224,0.5237271024478004,0.11803765335618631,-0.0650729875332259,0.7338500120404549,-0.2518511747520201
-4.542598575587909,-0.07066042474837513,0.3008084354223729,0.897776047900741,0.39299747864975654,0.064134693795418,0.3087812800962418,1.0493853499916956,-0.1339778550858432
-4.668633552336537,-0.05379676780827819,0.206475450408404,0.37088231811713807,0.10800414725953965,0.08120064550754616,-0.040645519745987124,0.8343574834995554,-0.09830272279638987
-4.563119277987359,-0.02720935134907404,0.2767663002580827,0.1444113441450232,0.04527642663560689,0.08177338032675517,0.07161429969505206,0.8605854162141998,-0.04446576793617184
-4.687123695890232,-0.155998306540546,0.2886527038386652,0.0988589405989633,0.0828185080316937,0.04117511190723094,0.06479564815832686,0.9962985945945709,-0.27788827779794584
-4.672531161292192,-0.23020791383787378,0.21706930692923448,-0.14099554529440078,0.05510823741527192,0.0916376677703972,-0.07185827440249817,0.6813098744819411,-0.31904684265709043
-4.5666250659785526,-0.2573664174403673,0.24074465564473846,-0.07405477583007986,0.07103291372346997,0.17463001575497133,-0.11312508583922962,0.754123113900055,-0.36783121441742206
