alpha,beta,sigsqr,mu0,usqr,wsqr,ximean,xisig,corr
-4.401207052409085,0.45510740831882307,0.15186309749677887,-1.5515879010567557,0.4860312217148352,0.851784300384944,-0.9928386088236363,0.8205327277660377,0.691878033674065
-4.406596769076516,0.4408511356743253,0.17077383859522913,-1.0485852278330134,0.22537373859633755,1.008610719252135,-1.0162435333843742,0.7454850851768163,0.6224400613223254
-4.396354326782637,0.42735659879665544,0.14089806859948564,-1.8691078610350047,0.6251950968600412,1.1333395976237555,-0.9392944347148304,0.8201926585537925,0.682500434441049
-4.29239497031576,0.5393156209666912,0.15387239986267223,-1.4866702862783177,0.3462815545237546,0.7980445580508785,-1.1940778985038725,0.7131910603319119,0.7001278752075623
-4.3159827304019975,0.5288026911031837,0.14914144326593518,-0.6999166058078599,0.4356499954540563,0.519074858861272,-0.9128167010472573,0.7725723988655369,0.7267053492843425
-4.444825952811838,0.4769731186276982,0.1600175830202322,-0.7820565771482262,0.09162783431795082,0.16177502712364603,-1.0572679288194804,0.6281243233666491,0.5994645018341218
-4.5264604247975,0.3263746357624965,0.14914238212747813,-0.9975740861318932,0.10526930701935822,0.14898653457124675,-1.1198776671333825,0.5979943423676757,0.45104655344824984
-4.299770874793656,0.4480717977745728,0.15228650954537445,-0.7831620371028946,0.06823088745830265,0.2296243455626265,-0.9695533594671254,0.8219102119076341,0.6863434266381371
-4.247612392419366,0.6162472096450593,0.14995734182614348,-1.3053572799606619,0.04270790194076552,0.44470979132116056,-1.0898080848358687,0.8131095580334575,0.7912484917196113
-4.379010346680601,0.4703327194524472,0.140498808234652,-1.1519943799897046,0.07251064085517836,0.19266084033675715,-1.0602892234313666,0.6882900340732245,0.6536280021561517
-4.5243536687656505,0.3406660997908867,0.11665891322272899,-0.9105968521006472,0.04384059874495488,0.1609126829864684,-1.0251813997165067,0.6955454862439492,0.570004155738179
-4.373959029601664,0.43962299741188593,0.18889190008056495,-0.9250418435274094,0.18601180154639912,0.3640541766956951,-0.9532228807838556,0.6558544412913,0.5528192897297952
-4.350143227925878,0.46563007133690426,0.1452201603260026,-1.1250427999894885,0.2714288177330769,0.2935107209515246,-1.0502931686333203,0.7602153433899123,0.6805763495096266
-4.2580702793967555,0.5619248912074046,0.12164768653843064,-0.2377711451489245,0.16357856298569015,0.5660283089642578,-0.955454973544619,0.7718962560659612,0.7793044796525378
-4.206322797901603,0.6009341267325453,0.11938366828766946,-0.610130580362815,0.1109056886412451,0.08646833963773846,-0.8784726777303282,0.792673570541385,0.8094734737797348
-4.450440253330097,0.32850583922335486,0.13523800080696188,-0.8106971552073544,0.08264757382399865,0.3698832185581402,-1.0763734583597748,0.7833867884665284,0.5733488443827992
-4.289572577990295,0.5598084922213835,0.13812330535764286,-0.7220833539613433,0.39124447144120866,1.2757356308234087,-1.0427699038482285,0.6444083257949195,0.6965019015891957
-4.27572305662413,0.5278613214432911,0.13830910069640862,-1.9561386881580567,0.28234438988346794,1.233887430515299,-1.1723123098202504,0.862287320213258,0.7743831752501494
-4.428892646641641,0.3866286131309629,0.10721455622107653,-1.4140935529864844,0.6316732678415119,1.1484121401052383,-1.1765323977533402,0.6207314339068984,0.5911594950415906
-4.480308716685543,0.4081304021561405,0.12029443314180804,-1.417954831218116,0.3948157574729296,0.43047009144986587,-0.9847213718519049,0.8106639314113235,0.6902431326672546
-4.419389300499049,0.3184259900914344,0.1800593247864529,-2.1799535664872116,0.4632712462437782,0.6672970846612845,-1.1288865398512333,0.7524130700602225,0.4916636206028434
-4.310824008494939,0.4636442199619176,0.14494591551998287,-1.0696679902079,0.24464509026643536,0.22784833933415305,-1.1222585632345279,0.6759459865194315,0.6355456557382384
-4.294545802867698,0.5446777541399713,0.11430970547894884,-1.0745938159445168,0.043350991837793736,0.23089393088310223,-1.0604423567816676,0.6782413148224475,0.7376915521175575
-4.443665339201014,0.4727528733513903,0.1099932540457177,-0.9582751107795596,0.0920122742016152,0.12787205649638805,-1.04542482437006,0.6256468598956942,0.6655877063105123
-4.24010864472688,0.6060248757167747,0.13742227034489668,-1.0118609951248791,0.041826534644730975,0.16688819112856035,-1.0448424977907758,0.6854628553849974,0.7461111835967501
-4.413588629989103,0.4737836640744522,0.12338076589023134,-1.0505142090859203,0.15753830890114184,0.054963695673116625,-1.052801493182954,0.7782513657826843,0.7240482650691575
-4.3669049827871484,0.46792669026685985,0.120766302833916,-0.8774250879759757,0.052397981206641756,0.11964387590438808,-1.1044827050090844,0.6990196830861569,0.685384176835367
-4.375624041595237,0.43930930143228447,0.13103975892144434,-1.126490102152719,0.04900737560830885,0.13165594197682842,-1.0011970075872039,0.7050914127857294,0.6501529086019667
