alpha,beta,sigsqr,mu0,usqr,wsqr,ximean,xisig,corr
-5.119396669343822,-0.049075499476998075,0.21449188168166142,0.5853800107073317,0.16656255619483515,0.011071562221744907,0.14285868842319438,0.7668436595331362,-0.08099105372368148
-5.047525919883323,-0.19325362759329587,0.2575116639968145,0.16187318781184,0.8517193866532925,0.054221400677294744,0.047090713354768096,0.8092270012301658,-0.2945085494509678
-5.01352209657571,-0.1527792961464004,0.20647325600799218,-0.6346321555735012,0.5334140780497789,0.06706353317931725,-0.015464989446403933,1.1094134828859483,-0.34949219806675486
-4.903030890119819,-0.26018552624331276,0.2802581348453639,0.3598500399609301,0.38065961701812323,0.028107775552800945,-0.08150608444822213,0.6949340189299663,-0.323212770285678
-5.103500406196595,-0.10885131638209251,0.29848535500806067,0.1534900063357253,0.29566897522154717,0.015395983637899553,0.13640787926331188,0.7676108158794445,-0.15117943399299308
-4.947928634128009,-0.15041295589655546,0.16695473044562859,0.2543094595353071,0.24531811776131565,0.21485737305726937,0.19984154287226671,1.048066280369083,-0.3599506305227018
-5.03347734511666,-0.05786663976178035,0.2835767177606809,0.6179380344769028,0.5509413264423747,0.08544919124279819,0.002825642484823851,0.8250892540982581,-0.08930078953258051
-5.072269734194416,0.009745803049160923,0.23866541519804949,-0.19340814483401983,0.1728844610991466,0.05669461467967269,0.01841119167075809,0.6666163432603697,0.013297207439643228
-5.0897350764714515,0.0007357896266439318,0.2423972967096512,0.029154817467285432,0.5593031353755782,0.12065012553123794,0.029170167114473566,0.6832554833076991,0.0010211103399717274
-4.974608879760911,-0.03320638322873003,0.21214291355260606,-0.0241241535911228,0.7031168049943168,0.24345561917688066,0.04972810567692316,0.8714325801440752,-0.0627026190133143
-5.0811913734933425,-0.08277778993912996,0.23855057732561183,0.12821349634432436,0.24897833462522084,0.27356888858716544,-0.02209882936277709,0.678173983862195,-0.11418651259529242
-4.91316028274968,-0.0989278666869772,0.24016916066942176,0.18705114477662968,0.34586223754933854,0.0899127475991872,0.13837871568628288,0.9229924311618207,-0.18316724153673417
-5.11273441820213,-0.11672386587491668,0.28913092746681335,0.17194239411479323,0.11126812727816512,0.18164863040262266,0.11860242598229574,0.7344964083591855,-0.15745295602513992
-5.034318923484919,-0.07713410737568227,0.21153416358382054,0.34250259394867666,0.4273607254642907,0.04072379129815815,0.20989702834949442,0.9456030438020451,-0.1566287381928236
-5.127661361224684,0.043506628193526145,0.23567321464695587,-0.17288674838412915,0.6660913543228311,0.048572799159304604,0.08685475568856608,0.8696024896611049,0.07769735301275726
-5.04234493812996,-0.05772903768672786,0.21409906725264133,0.4068877610382837,0.7179572467481569,0.06772717214281619,0.02183622385697527,0.8782882198153937,-0.10892614908085846
-5.084804247176824,-0.085905300466701,0.23656487665063353,-0.06658500986930727,0.48550529403224757,0.33970763148630717,0.2082353436973182,0.8114755048622198,-0.14187465713448827
-4.989725357368296,-0.11389828317543135,0.26878921433170233,0.1264516275935111,0.8855146831226688,0.19203546093464646,0.0131173146029918,0.9324809089229208,-0.2006893547391877
-5.13840829482765,-0.06218727606432097,0.32413504075898264,0.1185437356232136,0.2716109473362019,0.2638761469088768,-0.015118044801835158,0.8112677147032422,-0.08826819720846367
-5.21050110300342,-0.004925766413983401,0.2179291024082047,0.22399122644308436,0.5623637144213597,0.205416984899843,0.02977821929995232,0.7590001030091041,-0.008008369556638313
-5.035282106400214,-0.05706735003792561,0.2829035920002116,0.1989741364208808,0.08796213078116248,0.1396013789639795,0.07469069670081804,0.7283437148325337,-0.07790813753320425
-5.040357309984932,-0.10111017433341155,0.21411146504532313,0.05403821498958125,0.7703667924696246,0.09802851817334447,0.10685765711641843,0.8541293312383502,-0.18346925384785467
